m,p,ld
7.714285714285713802e-02,3.462184873949579744e-01,6.753264069557189941e-01
7.789915966386554147e-02,3.462184873949579744e-01,6.750406622886657715e-01
7.865546218487394492e-02,3.462184873949579744e-01,6.746685504913330078e-01
7.941176470588234837e-02,3.462184873949579744e-01,6.741071939468383789e-01
8.016806722689075182e-02,3.462184873949579744e-01,6.736261844635009766e-01
8.092436974789915527e-02,3.462184873949579744e-01,6.731532216072082520e-01
8.168067226890755872e-02,3.462184873949579744e-01,6.727126240730285645e-01
8.243697478991596217e-02,3.462184873949579744e-01,6.722699403762817383e-01
8.319327731092436562e-02,3.462184873949579744e-01,6.718941330909729004e-01
8.394957983193276907e-02,3.462184873949579744e-01,6.715798974037170410e-01
8.470588235294117252e-02,3.462184873949579744e-01,6.709909439086914062e-01
8.546218487394957597e-02,3.462184873949579744e-01,6.702061295509338379e-01
8.621848739495797942e-02,3.462184873949579744e-01,6.693776249885559082e-01
8.697478991596638287e-02,3.462184873949579744e-01,6.685100197792053223e-01
8.773109243697478632e-02,3.462184873949579744e-01,6.701738834381103516e-01
8.848739495798318977e-02,3.462184873949579744e-01,6.692078709602355957e-01
8.924369747899159322e-02,3.462184873949579744e-01,6.683282256126403809e-01
8.999999999999999667e-02,3.462184873949579744e-01,6.674805283546447754e-01
0.000000000000000000e+00,3.487394957983193100e-01,2.636546641588211060e-02
7.563025210084033416e-04,3.487394957983193100e-01,4.281011968851089478e-02
1.512605042016806683e-03,3.487394957983193100e-01,5.917976796627044678e-02
2.268907563025209916e-03,3.487394957983193100e-01,7.513801753520965576e-02
3.025210084033613366e-03,3.487394957983193100e-01,9.062740206718444824e-02
3.781512605042016816e-03,3.487394957983193100e-01,1.055236309766769409e-01
4.537815126050419832e-03,3.487394957983193100e-01,1.197378635406494141e-01
5.294117647058823282e-03,3.487394957983193100e-01,1.334077715873718262e-01
6.050420168067226732e-03,3.487394957983193100e-01,1.466342955827713013e-01
6.806722689075630182e-03,3.487394957983193100e-01,1.598102301359176636e-01
7.563025210084033632e-03,3.487394957983193100e-01,1.728857606649398804e-01
8.319327731092436215e-03,3.487394957983193100e-01,1.858719587326049805e-01
9.075630252100839665e-03,3.487394957983193100e-01,1.986450850963592529e-01
9.831932773109243115e-03,3.487394957983193100e-01,2.112184166908264160e-01
1.058823529411764656e-02,3.487394957983193100e-01,2.238247096538543701e-01
1.134453781512605001e-02,3.487394957983193100e-01,2.361655980348587036e-01
1.210084033613445346e-02,3.487394957983193100e-01,2.480203360319137573e-01
1.285714285714285691e-02,3.487394957983193100e-01,2.597416043281555176e-01
1.361344537815126036e-02,3.487394957983193100e-01,2.710702717304229736e-01
1.436974789915966381e-02,3.487394957983193100e-01,2.822072207927703857e-01
1.512605042016806726e-02,3.487394957983193100e-01,2.933095693588256836e-01
1.588235294117646898e-02,3.487394957983193100e-01,3.042306900024414062e-01
1.663865546218487243e-02,3.487394957983193100e-01,3.149262368679046631e-01
1.739495798319327588e-02,3.487394957983193100e-01,3.252571523189544678e-01
1.815126050420167933e-02,3.487394957983193100e-01,3.352967500686645508e-01
1.890756302521008278e-02,3.487394957983193100e-01,3.452086150646209717e-01
1.966386554621848623e-02,3.487394957983193100e-01,3.549234867095947266e-01
2.042016806722688968e-02,3.487394957983193100e-01,3.643718659877777100e-01
2.117647058823529313e-02,3.487394957983193100e-01,3.739199042320251465e-01
2.193277310924369658e-02,3.487394957983193100e-01,3.830721080303192139e-01
2.268907563025210003e-02,3.487394957983193100e-01,3.920035660266876221e-01
2.344537815126050348e-02,3.487394957983193100e-01,4.007408618927001953e-01
2.420168067226890693e-02,3.487394957983193100e-01,4.092511832714080811e-01
2.495798319327731038e-02,3.487394957983193100e-01,4.174518585205078125e-01
2.571428571428571383e-02,3.487394957983193100e-01,4.251140058040618896e-01
2.647058823529411728e-02,3.487394957983193100e-01,4.330129623413085938e-01
2.722689075630252073e-02,3.487394957983193100e-01,4.404986202716827393e-01
2.798319327731092418e-02,3.487394957983193100e-01,4.473916590213775635e-01
2.873949579831932763e-02,3.487394957983193100e-01,4.537709057331085205e-01
2.949579831932773108e-02,3.487394957983193100e-01,4.599696695804595947e-01
3.025210084033613453e-02,3.487394957983193100e-01,4.660854339599609375e-01
3.100840336134453798e-02,3.487394957983193100e-01,4.720417857170104980e-01
3.176470588235293796e-02,3.487394957983193100e-01,4.777016341686248779e-01
3.252100840336134141e-02,3.487394957983193100e-01,4.833436012268066406e-01
3.327731092436974486e-02,3.487394957983193100e-01,4.888281822204589844e-01
3.403361344537814831e-02,3.487394957983193100e-01,4.943076074123382568e-01
3.478991596638655176e-02,3.487394957983193100e-01,4.996261894702911377e-01
3.554621848739495521e-02,3.487394957983193100e-01,5.047735571861267090e-01
3.630252100840335866e-02,3.487394957983193100e-01,5.096802711486816406e-01
3.705882352941176211e-02,3.487394957983193100e-01,5.143308639526367188e-01
3.781512605042016556e-02,3.487394957983193100e-01,5.192303657531738281e-01
3.857142857142856901e-02,3.487394957983193100e-01,5.242338180541992188e-01
3.932773109243697246e-02,3.487394957983193100e-01,5.290929079055786133e-01
4.008403361344537591e-02,3.487394957983193100e-01,5.339766740798950195e-01
4.084033613445377936e-02,3.487394957983193100e-01,5.388025641441345215e-01
4.159663865546218281e-02,3.487394957983193100e-01,5.438402891159057617e-01
4.235294117647058626e-02,3.487394957983193100e-01,5.485826134681701660e-01
4.310924369747898971e-02,3.487394957983193100e-01,5.533229112625122070e-01
4.386554621848739316e-02,3.487394957983193100e-01,5.578333139419555664e-01
4.462184873949579661e-02,3.487394957983193100e-01,5.622300505638122559e-01
4.537815126050420006e-02,3.487394957983193100e-01,5.664428472518920898e-01
4.613445378151260351e-02,3.487394957983193100e-01,5.703003406524658203e-01
4.689075630252100696e-02,3.487394957983193100e-01,5.741915702819824219e-01
4.764705882352941041e-02,3.487394957983193100e-01,5.781469345092773438e-01
4.840336134453781386e-02,3.487394957983193100e-01,5.824049115180969238e-01
4.915966386554621731e-02,3.487394957983193100e-01,5.864933133125305176e-01
4.991596638655462076e-02,3.487394957983193100e-01,5.904524922370910645e-01
5.067226890756302421e-02,3.487394957983193100e-01,5.942866206169128418e-01
5.142857142857142766e-02,3.487394957983193100e-01,5.977771878242492676e-01
5.218487394957983111e-02,3.487394957983193100e-01,6.013950705528259277e-01
5.294117647058823456e-02,3.487394957983193100e-01,6.049292087554931641e-01
5.369747899159663801e-02,3.487394957983193100e-01,6.112188100814819336e-01
5.445378151260504146e-02,3.487394957983193100e-01,6.144854426383972168e-01
5.521008403361344491e-02,3.487394957983193100e-01,6.176984310150146484e-01
5.596638655462184836e-02,3.487394957983193100e-01,6.210042238235473633e-01
5.672268907563025181e-02,3.487394957983193100e-01,6.243715286254882812e-01
5.747899159663865526e-02,3.487394957983193100e-01,6.277467012405395508e-01
5.823529411764705871e-02,3.487394957983193100e-01,6.310605406761169434e-01
5.899159663865546216e-02,3.487394957983193100e-01,6.343207359313964844e-01
5.974789915966386561e-02,3.487394957983193100e-01,6.373246908187866211e-01
6.050420168067226906e-02,3.487394957983193100e-01,6.403420567512512207e-01
6.126050420168067251e-02,3.487394957983193100e-01,6.432273983955383301e-01
6.201680672268907596e-02,3.487394957983193100e-01,6.459940671920776367e-01
6.277310924369747247e-02,3.487394957983193100e-01,6.487551331520080566e-01
6.352941176470587592e-02,3.487394957983193100e-01,6.513219475746154785e-01
6.428571428571427937e-02,3.487394957983193100e-01,6.538279056549072266e-01
6.504201680672268282e-02,3.487394957983193100e-01,6.565179824829101562e-01
6.579831932773108627e-02,3.487394957983193100e-01,6.591421961784362793e-01
6.655462184873948972e-02,3.487394957983193100e-01,6.614782214164733887e-01
6.731092436974789317e-02,3.487394957983193100e-01,6.634497046470642090e-01
6.806722689075629662e-02,3.487394957983193100e-01,6.652218699455261230e-01
6.882352941176470007e-02,3.487394957983193100e-01,6.670787334442138672e-01
6.957983193277310352e-02,3.487394957983193100e-01,6.687702536582946777e-01
7.033613445378150697e-02,3.487394957983193100e-01,6.703692674636840820e-01
7.109243697478991042e-02,3.487394957983193100e-01,6.718554496765136719e-01
7.184873949579831387e-02,3.487394957983193100e-01,6.731734275817871094e-01
7.260504201680671732e-02,3.487394957983193100e-01,6.741440892219543457e-01
7.336134453781512077e-02,3.487394957983193100e-01,6.743942499160766602e-01
7.411764705882352422e-02,3.487394957983193100e-01,6.745499968528747559e-01
7.487394957983192767e-02,3.487394957983193100e-01,6.745671033859252930e-01
7.563025210084033112e-02,3.487394957983193100e-01,6.743897795677185059e-01
7.638655462184873457e-02,3.487394957983193100e-01,6.742106676101684570e-01
7.714285714285713802e-02,3.487394957983193100e-01,6.741197705268859863e-01
7.789915966386554147e-02,3.487394957983193100e-01,6.740731000900268555e-01
7.865546218487394492e-02,3.487394957983193100e-01,6.737592220306396484e-01
7.941176470588234837e-02,3.487394957983193100e-01,6.732311248779296875e-01
8.016806722689075182e-02,3.487394957983193100e-01,6.727364063262939453e-01
8.092436974789915527e-02,3.487394957983193100e-01,6.722722053527832031e-01
8.168067226890755872e-02,3.487394957983193100e-01,6.718600392341613770e-01
8.243697478991596217e-02,3.487394957983193100e-01,6.714721322059631348e-01
8.319327731092436562e-02,3.487394957983193100e-01,6.711710095405578613e-01
8.394957983193276907e-02,3.487394957983193100e-01,6.708554029464721680e-01
8.470588235294117252e-02,3.487394957983193100e-01,6.703504920005798340e-01
8.546218487394957597e-02,3.487394957983193100e-01,6.697767376899719238e-01
8.621848739495797942e-02,3.487394957983193100e-01,6.690101027488708496e-01
8.697478991596638287e-02,3.487394957983193100e-01,6.682170629501342773e-01
8.773109243697478632e-02,3.487394957983193100e-01,6.674860119819641113e-01
8.848739495798318977e-02,3.487394957983193100e-01,6.692443490028381348e-01
8.924369747899159322e-02,3.487394957983193100e-01,6.683859825134277344e-01
8.999999999999999667e-02,3.487394957983193100e-01,6.674547195434570312e-01
0.000000000000000000e+00,3.512605042016806456e-01,2.636546641588211060e-02
7.563025210084033416e-04,3.512605042016806456e-01,4.282596334815025330e-02
1.512605042016806683e-03,3.512605042016806456e-01,5.919170379638671875e-02
2.268907563025209916e-03,3.512605042016806456e-01,7.514721900224685669e-02
3.025210084033613366e-03,3.512605042016806456e-01,9.065118432044982910e-02
3.781512605042016816e-03,3.512605042016806456e-01,1.055554822087287903e-01
4.537815126050419832e-03,3.512605042016806456e-01,1.197857707738876343e-01
5.294117647058823282e-03,3.512605042016806456e-01,1.334841698408126831e-01
6.050420168067226732e-03,3.512605042016806456e-01,1.466129720211029053e-01
6.806722689075630182e-03,3.512605042016806456e-01,1.597593128681182861e-01
7.563025210084033632e-03,3.512605042016806456e-01,1.728411614894866943e-01
8.319327731092436215e-03,3.512605042016806456e-01,1.857784539461135864e-01
9.075630252100839665e-03,3.512605042016806456e-01,1.984584480524063110e-01
9.831932773109243115e-03,3.512605042016806456e-01,2.109778672456741333e-01
1.058823529411764656e-02,3.512605042016806456e-01,2.235424965620040894e-01
1.134453781512605001e-02,3.512605042016806456e-01,2.358202338218688965e-01
1.210084033613445346e-02,3.512605042016806456e-01,2.475829720497131348e-01
1.285714285714285691e-02,3.512605042016806456e-01,2.591755390167236328e-01
1.361344537815126036e-02,3.512605042016806456e-01,2.704537808895111084e-01
1.436974789915966381e-02,3.512605042016806456e-01,2.815797626972198486e-01
1.512605042016806726e-02,3.512605042016806456e-01,2.926183342933654785e-01
1.588235294117646898e-02,3.512605042016806456e-01,3.034915030002593994e-01
1.663865546218487243e-02,3.512605042016806456e-01,3.141471743583679199e-01
1.739495798319327588e-02,3.512605042016806456e-01,3.244104683399200439e-01
1.815126050420167933e-02,3.512605042016806456e-01,3.344216644763946533e-01
1.890756302521008278e-02,3.512605042016806456e-01,3.443137109279632568e-01
1.966386554621848623e-02,3.512605042016806456e-01,3.539740145206451416e-01
2.042016806722688968e-02,3.512605042016806456e-01,3.634026348590850830e-01
2.117647058823529313e-02,3.512605042016806456e-01,3.729000389575958252e-01
2.193277310924369658e-02,3.512605042016806456e-01,3.821014761924743652e-01
2.268907563025210003e-02,3.512605042016806456e-01,3.909276723861694336e-01
2.344537815126050348e-02,3.512605042016806456e-01,3.995893001556396484e-01
2.420168067226890693e-02,3.512605042016806456e-01,4.081171751022338867e-01
2.495798319327731038e-02,3.512605042016806456e-01,4.162806868553161621e-01
2.571428571428571383e-02,3.512605042016806456e-01,4.238535463809967041e-01
2.647058823529411728e-02,3.512605042016806456e-01,4.318887591361999512e-01
2.722689075630252073e-02,3.512605042016806456e-01,4.395394027233123779e-01
2.798319327731092418e-02,3.512605042016806456e-01,4.466127753257751465e-01
2.873949579831932763e-02,3.512605042016806456e-01,4.531517326831817627e-01
2.949579831932773108e-02,3.512605042016806456e-01,4.594476521015167236e-01
3.025210084033613453e-02,3.512605042016806456e-01,4.656387567520141602e-01
3.100840336134453798e-02,3.512605042016806456e-01,4.717276096343994141e-01
3.176470588235293796e-02,3.512605042016806456e-01,4.774150252342224121e-01
3.252100840336134141e-02,3.512605042016806456e-01,4.828891456127166748e-01
3.327731092436974486e-02,3.512605042016806456e-01,4.884574413299560547e-01
3.403361344537814831e-02,3.512605042016806456e-01,4.938424527645111084e-01
3.478991596638655176e-02,3.512605042016806456e-01,4.990633428096771240e-01
3.554621848739495521e-02,3.512605042016806456e-01,5.039957165718078613e-01
3.630252100840335866e-02,3.512605042016806456e-01,5.088576078414916992e-01
3.705882352941176211e-02,3.512605042016806456e-01,5.131744146347045898e-01
3.781512605042016556e-02,3.512605042016806456e-01,5.179000496864318848e-01
3.857142857142856901e-02,3.512605042016806456e-01,5.227885842323303223e-01
3.932773109243697246e-02,3.512605042016806456e-01,5.274871587753295898e-01
4.008403361344537591e-02,3.512605042016806456e-01,5.322433710098266602e-01
4.084033613445377936e-02,3.512605042016806456e-01,5.369927287101745605e-01
4.159663865546218281e-02,3.512605042016806456e-01,5.417639613151550293e-01
4.235294117647058626e-02,3.512605042016806456e-01,5.465709567070007324e-01
4.310924369747898971e-02,3.512605042016806456e-01,5.513661503791809082e-01
4.386554621848739316e-02,3.512605042016806456e-01,5.556879639625549316e-01
4.462184873949579661e-02,3.512605042016806456e-01,5.599185228347778320e-01
4.537815126050420006e-02,3.512605042016806456e-01,5.642070174217224121e-01
4.613445378151260351e-02,3.512605042016806456e-01,5.683447122573852539e-01
4.689075630252100696e-02,3.512605042016806456e-01,5.723813176155090332e-01
4.764705882352941041e-02,3.512605042016806456e-01,5.763579607009887695e-01
4.840336134453781386e-02,3.512605042016806456e-01,5.804660916328430176e-01
4.915966386554621731e-02,3.512605042016806456e-01,5.848386883735656738e-01
4.991596638655462076e-02,3.512605042016806456e-01,5.889953970909118652e-01
5.067226890756302421e-02,3.512605042016806456e-01,5.930770039558410645e-01
5.142857142857142766e-02,3.512605042016806456e-01,5.967712402343750000e-01
5.218487394957983111e-02,3.512605042016806456e-01,6.002719998359680176e-01
5.294117647058823456e-02,3.512605042016806456e-01,6.038731932640075684e-01
5.369747899159663801e-02,3.512605042016806456e-01,6.072123050689697266e-01
5.445378151260504146e-02,3.512605042016806456e-01,6.134113669395446777e-01
5.521008403361344491e-02,3.512605042016806456e-01,6.166881918907165527e-01
